name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"cell_eta[1320]",-0.00107256,0.00475671,1.00964,-1.67264,0.00580184,1.65737,45053,inf,0.999979
"cell_eta[1321]",-0.00125202,0.00468801,0.995063,-1.61915,-0.00338229,1.6272,45053,inf,0.999991
"cell_eta[1322]",-0.00933131,0.00475962,1.01026,-1.6649,-0.0135229,1.65498,45053,inf,0.999978
"cell_eta[1323]",-0.0305225,0.00463568,0.983955,-1.65064,-0.0265359,1.58465,45053,inf,0.999978
"cell_eta[1324]",-0.0129233,0.00467266,0.991805,-1.6368,-0.0144364,1.62137,45053,inf,0.999982
"cell_eta[1325]",-0.00695003,0.00465502,0.988061,-1.62606,-0.0100421,1.61872,45053,inf,1.00001
"cell_eta[1326]",-0.00649426,0.00475376,1.00902,-1.67371,-0.0106129,1.65834,45053,inf,0.999981
"cell_eta[1327]",0.230219,0.00467125,0.991505,-1.40378,0.236259,1.85814,45053,inf,0.999978
"cell_eta[1328]",-0.0195574,0.0047229,1.00247,-1.68127,-0.0208414,1.63663,45053,inf,1
"cell_eta[1329]",-0.0331715,0.00464851,0.986679,-1.66074,-0.0285351,1.5956,45053,inf,0.999988
"cell_eta[1330]",0.18928,0.0046148,0.979524,-1.42737,0.191581,1.79359,45053,inf,0.999988
"cell_eta[1331]",-0.0169045,0.00467035,0.991314,-1.65427,-0.019206,1.59778,45053,inf,0.999979
"cell_eta[1332]",-0.0341871,0.00463455,0.983715,-1.65236,-0.0387692,1.5833,45053,inf,1.00001
"cell_eta[1333]",-0.00527461,0.0046985,0.99729,-1.6408,-0.00571402,1.62451,45053,inf,0.99999
"cell_eta[1334]",-0.0248366,0.00463627,0.984079,-1.64846,-0.0224259,1.59257,45053,inf,0.999979
"cell_eta[1335]",-0.0300638,0.00467971,0.9933,-1.668,-0.0325369,1.60382,45053,inf,1.00005
"cell_eta[1336]",-0.0220902,0.00470967,0.99966,-1.65483,-0.021437,1.61836,45053,inf,0.999984
"cell_eta[1337]",-0.0151637,0.00468261,0.993916,-1.65648,-0.0178144,1.60929,45053,inf,1
