name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"tau[9]",1.25109,0.00395547,0.604148,0.703824,1.09151,2.41383,23328.6,20.9055,1.00001
"tau[10]",1.10008,0.00399052,0.600265,0.530521,0.958345,2.19736,22627,20.2767,0.999994
"tau[11]",1.21847,0.00399568,0.615345,0.647929,1.05739,2.40236,23716.8,21.2534,1
"tau[12]",1.14254,0.00396961,0.596751,0.596657,0.991862,2.2552,22599,20.2517,1
"tau[13]",1.19771,0.0039701,0.601627,0.654043,1.04114,2.33958,22964.2,20.5789,1
"tau[14]",1.24007,0.00397771,0.610938,0.681224,1.07656,2.41828,23590.1,21.1397,0.999997
"tau[15]",1.19677,0.00399479,0.60826,0.639057,1.03941,2.35421,23184.2,20.776,0.999998
"tau[16]",1.21322,0.0039733,0.60102,0.668422,1.05726,2.34744,22881,20.5043,1.00001
"tau[17]",1.24617,0.00397681,0.614135,0.681062,1.08209,2.4315,23848.4,21.3712,0.999992
"tau[18]",1.23131,0.00395312,0.604921,0.67777,1.07313,2.37661,23416.2,20.984,0.999997
"tau[19]",1.18064,0.00397061,0.603176,0.62704,1.02635,2.3131,23076.7,20.6797,0.99999
"tau[20]",1.17906,0.00393629,0.597207,0.634315,1.02725,2.30056,23018.4,20.6274,0.999999
# Inference for Stan model: bandit2arm_delta_model
# 1 chains: each with iter=(100000); warmup=(1000); thin=(1); 101000 iterations saved.
#
# Warmup took (12) seconds, 12 seconds total
# Sampling took (1116) seconds, 19 seconds total
#
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
