name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"mu_indiv[257]",-1.44756,0.00261519,0.514057,-2.31831,-1.43036,-0.633175,38638,inf,1
"mu_indiv[258]",-2.27248,0.00291938,0.57385,-3.24508,-2.25005,-1.36217,38638,inf,0.999993
"mu_indiv[259]",0.868729,0.00174207,0.342431,0.292327,0.875934,1.41931,38638,inf,0.999994
"mu_indiv[260]",-2.37381,0.00250347,0.492096,-3.2085,-2.3589,-1.58884,38638,inf,0.999991
"mu_indiv[261]",0.91084,0.00192784,0.378947,0.253334,0.927869,1.49392,38638,inf,0.999995
"mu_indiv[262]",-1.18402,0.00335193,0.658874,-2.29103,-1.16698,-0.136056,38638,inf,0.999975
"mu_indiv[263]",-0.118692,0.00243765,0.479159,-0.936076,-0.102647,0.64081,38638,inf,0.999975
"mu_indiv[264]",-1.28679,0.00339054,0.666463,-2.41638,-1.26553,-0.23623,38638,inf,0.999985
"mu_indiv[265]",-0.377362,0.00269062,0.528882,-1.28292,-0.353416,0.447297,38638,inf,0.999981
"mu_indiv[266]",1.18219,0.00172868,0.339799,0.606753,1.19204,1.7235,38638,inf,0.999974
"mu_indiv[267]",-1.29737,0.00205953,0.404833,-1.98094,-1.28613,-0.64948,38638,inf,0.999978
"mu_indiv[268]",-0.293209,0.00225657,0.443563,-1.03976,-0.28535,0.421239,38638,inf,1
"mu_indiv[269]",-1.88907,0.00279251,0.548911,-2.80168,-1.878,-1.00522,38638,inf,0.999982
"mu_indiv[270]",-0.90773,0.00172941,0.339943,-1.46661,-0.907333,-0.354429,38638,inf,0.999982
"mu_indiv[271]",2.95819,0.000978409,0.192322,2.62866,2.96505,3.26211,38638,inf,0.999975
"mu_indiv[272]",-0.738564,0.00169111,0.332415,-1.29133,-0.734047,-0.201359,38638,inf,0.999981
"mu_indiv[273]",-2.25557,0.00187672,0.368898,-2.87635,-2.24753,-1.66832,38638,inf,0.999984
"mu_indiv[274]",2.22612,0.00110221,0.216656,1.86369,2.2303,2.57628,38638,inf,0.99998
"mu_indiv[275]",-1.01811,0.00158511,0.311579,-1.53916,-1.0086,-0.525997,38638,inf,0.999982
"mu_indiv[276]",0.545545,0.00126694,0.249037,0.144014,0.542091,0.954497,38638,inf,0.999996
"mu_indiv[277]",0.332084,0.00235443,0.4628,-0.450928,0.348628,1.06732,38638,inf,0.999985
"mu_indiv[278]",-2.44388,0.00415199,0.816138,-3.83525,-2.39815,-1.18467,38638,inf,1.00005
"mu_indiv[279]",-2.79915,0.00283982,0.558211,-3.73967,-2.78683,-1.90364,38638,inf,0.999975
"mu_indiv[280]",-0.0212346,0.0024717,0.48585,-0.853107,-0.00570613,0.745922,38638,inf,1
"mu_indiv[281]",-0.431291,0.00232604,0.45722,-1.21012,-0.415399,0.288523,38638,inf,0.999987
"mu_indiv[282]",-0.907441,0.00332298,0.653183,-2.02341,-0.885124,0.122973,38638,inf,0.999979
"mu_indiv[283]",-3.65719,0.00302672,0.594949,-4.65833,-3.63669,-2.70805,38638,inf,0.999979
"mu_indiv[284]",-0.32155,0.00194311,0.381949,-0.963055,-0.310177,0.287372,38638,inf,0.999976
"mu_indiv[285]",-1.10585,0.00285612,0.561415,-2.05183,-1.09161,-0.22025,38638,inf,1.00004
"mu_indiv[286]",-1.68436,0.00268709,0.528189,-2.56826,-1.67303,-0.82915,38638,inf,0.999995
