name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"x[24,3]",2796.01,49.6903,133.07,2583.81,2790.02,3030.46,7.17164,inf,1.40546
"x[25,1]",0,0,0,0,0,0,26261,inf,-nan
"x[25,2]",757.75,12.8044,52.3297,667.702,760.539,836.971,16.7025,inf,1.01264
"x[25,3]",2685.34,24.2228,109.457,2520.16,2680.09,2866.82,20.4192,inf,1.03009
"x[26,1]",0,0,0,0,0,0,26261,inf,-nan
"x[26,2]",596.158,11.5355,45.8716,531.769,588.256,679.901,15.813,inf,1.17897
"x[26,3]",2490.02,27.0366,111.111,2301.46,2493.3,2666.9,16.8891,inf,1.04402
"x[27,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[27,2]",452.74,11.6931,41.1991,399.4,440.553,530.922,12.414,inf,1.39359
"x[27,3]",2081.71,51.3541,132.086,1839.84,2099.22,2269.95,6.6155,inf,1.37309
"x[28,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[28,2]",452.74,11.6931,41.1991,399.4,440.553,530.922,12.414,inf,1.39359
"x[28,3]",2081.71,51.3541,132.086,1839.84,2099.22,2269.95,6.6155,inf,1.37309
"x[29,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[29,2]",543.996,11.1331,46.054,483.304,533.526,627.804,17.1122,inf,1.19044
"x[29,3]",2514.05,91.7359,203.862,2149.44,2546.27,2810.48,4.93849,inf,1.59786
"x[30,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[30,2]",543.996,11.1331,46.054,483.304,533.526,627.804,17.1122,inf,1.19044
"x[30,3]",2514.05,91.7359,203.862,2149.44,2546.27,2810.48,4.93849,inf,1.59786
"x[31,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[31,2]",596.089,10.7412,48.9897,528.769,589.386,681.911,20.8019,inf,1.07779
"x[31,3]",2762.71,124.889,262.187,2305.66,2812.62,3147.82,4.40731,inf,1.73583
"x[32,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[32,2]",596.089,10.7412,48.9897,528.769,589.386,681.911,20.8019,inf,1.07779
"x[32,3]",2762.71,124.889,262.187,2305.66,2812.62,3147.82,4.40731,inf,1.73583
"x[33,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[33,2]",625.993,10.803,51.2429,548.947,622.536,711.643,22.4998,inf,1.02617
"x[33,3]",2906.49,149.509,305.342,2385.01,2966.2,3358.4,4.17099,inf,1.82146
"x[34,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[34,2]",625.993,10.803,51.2429,548.947,622.536,711.643,22.4998,inf,1.02617
"x[34,3]",2906.49,149.509,305.342,2385.01,2966.2,3358.4,4.17099,inf,1.82146
"x[35,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[35,2]",643.251,11.1183,52.9965,559.075,641.45,729.206,22.7203,inf,1.00635
"x[35,3]",2990.04,166.801,335.62,2424.76,3053.07,3493.6,4.04851,inf,1.8755
"x[36,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[36,2]",643.251,11.1183,52.9965,559.075,641.45,729.206,22.7203,inf,1.00635
"x[36,3]",2990.04,166.801,335.62,2424.76,3053.07,3493.6,4.04851,inf,1.8755
"x[37,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[37,2]",653.261,11.4789,54.2899,564.255,652.615,740.186,22.3686,inf,1.00056
"x[37,3]",3038.82,178.528,356.16,2444.97,3103.56,3579.37,3.97995,inf,1.90993
"x[38,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[38,2]",653.261,11.4789,54.2899,564.255,652.615,740.186,22.3686,inf,1.00056
