name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"f[20]",-0.105184,0.00107681,0.268177,-0.523437,-0.114131,0.348391,62024.4,459.416,1.00003
"f[21]",0.532792,0.000606184,0.191692,0.219612,0.533748,0.843067,100000,740.702,0.99999
"f[22]",2.12804,0.000657707,0.207985,1.81068,2.1176,2.48393,100000,740.702,1
"f[23]",0.667288,0.00081386,0.257365,0.249622,0.666706,1.08947,100000,740.702,0.999991
"f[24]",0.906245,0.000802531,0.253783,0.482817,0.911074,1.30936,100000,740.702,1
"f[25]",3.0504,0.00113455,0.206832,2.69845,3.06188,3.3658,33234.6,246.169,1.00001
"f[26]",0.827649,0.000741537,0.234494,0.432487,0.834783,1.19767,100000,740.702,0.999991
"f[27]",0.372148,0.00063175,0.199777,0.0437748,0.374053,0.694279,100000,740.702,0.999996
"f[28]",0.122175,0.000858744,0.271559,-0.333375,0.130648,0.55005,100000,740.702,1.00001
"f[29]",0.862778,0.0014564,0.296329,0.419862,0.843351,1.36706,41399,306.643,0.999998
"f[30]",-1.36022,0.000744532,0.235442,-1.72601,-1.36926,-0.963062,100000,740.702,1.00002
# Inference for Stan model: gp_simple_latent_model
# 1 chains: each with iter=(100000); warmup=(1000); thin=(1); 101000 iterations saved.
#
# Warmup took (1.6) seconds, 1.6 seconds total
# Sampling took (135) seconds, 2.3 seconds total
#
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
