name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"R[10]",15.4697,0.210117,8.52548,1.9049,15.5863,28.6438,1646.33,0.485838,1.00029
"P[1]",10.4948,0.124917,7.55261,0.959822,9.05634,25.1634,3655.52,1.07876,1.00008
"P[2]",10.3151,0.124822,7.5799,0.868978,8.81416,25.1252,3687.6,1.08822,1.00006
"P[3]",10.1638,0.125869,7.59627,0.840493,8.55307,25.1072,3642.21,1.07483,1.00005
"P[4]",10.3539,0.12424,7.52098,0.920863,8.90479,25.0709,3664.59,1.08143,1.00005
"P[5]",10.3691,0.125626,7.58817,0.895342,8.87954,25.1964,3648.52,1.07669,1.00004
"P[6]",10.6686,0.126421,7.59118,0.966133,9.30036,25.2941,3605.65,1.06404,1.00005
"P[7]",10.236,0.125397,7.54345,0.861684,8.70614,25.0957,3618.79,1.06792,1.00004
"P[8]",10.368,0.12672,7.60562,0.859491,8.85792,25.1946,3602.31,1.06306,1.00006
"P[9]",10.1291,0.123128,7.5273,0.842439,8.57209,25.0406,3737.35,1.10291,1.00005
"P[10]",10.5284,0.12584,7.61862,0.920425,9.10785,25.2628,3665.38,1.08167,1.00008
"xi[1]",0.838736,0.00790731,0.127574,0.570776,0.873169,0.928735,260.296,0.0768142,1.00022
"xi[2]",0.842231,0.00793813,0.125238,0.584942,0.875382,0.931403,248.907,0.0734534,1.00021
"xi[3]",0.858107,0.00801871,0.1252,0.613312,0.889034,0.948194,243.78,0.0719405,1.00016
"xi[4]",0.846423,0.00784347,0.126259,0.587628,0.879282,0.936146,259.124,0.0764684,1.00034
"xi[5]",0.852601,0.0077234,0.12367,0.594045,0.883957,0.941795,256.397,0.0756638,1.00019
"xi[6]",0.832008,0.00781175,0.12991,0.553654,0.868616,0.926501,276.56,0.0816137,1.00032
"xi[7]",0.847351,0.00807112,0.127548,0.587764,0.880555,0.937613,249.735,0.0736976,1.00031
"xi[8]",0.846568,0.00780842,0.125349,0.583863,0.879362,0.935793,257.702,0.0760487,1.00029
"xi[9]",0.84804,0.00808834,0.126775,0.590279,0.880814,0.938291,245.667,0.0724972,1.00016
"xi[10]",0.846434,0.00799423,0.126473,0.584423,0.879464,0.936661,250.289,0.0738611,1.00029
# Inference for Stan model: bandit4arm_lapse_model
# 1 chains: each with iter=(100000); warmup=(1000); thin=(1); 101000 iterations saved.
#
# Warmup took (55) seconds, 55 seconds total
# Sampling took (3389) seconds, 56 seconds total
#
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
