program,0,1,-1,2
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_293/soft-k-means.stan,1635.0,1465.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_62/soft-k-means.stan,1631.0,1446.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_332/soft-k-means.stan,1639.0,1461.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_172/soft-k-means.stan,1629.0,1448.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_409/soft-k-means.stan,1634.0,1453.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_407/soft-k-means.stan,1635.0,1463.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_73/soft-k-means.stan,1623.0,1445.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_525/soft-k-means.stan,1638.0,1460.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_521/soft-k-means.stan,1629.0,1445.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_551/soft-k-means.stan,1625.0,1448.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_340/soft-k-means.stan,1634.0,1457.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_382/soft-k-means.stan,1636.0,1463.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_363/soft-k-means.stan,1627.0,1447.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_47/soft-k-means.stan,1625.0,1446.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_487/soft-k-means.stan,1641.0,1459.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_303/soft-k-means.stan,1648.0,1479.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_11/soft-k-means.stan,81.0,72.0,1.0,3.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_68/soft-k-means.stan,1637.0,1465.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_40/soft-k-means.stan,1641.0,1459.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_271/soft-k-means.stan,1638.0,1456.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_513/soft-k-means.stan,1625.0,1445.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_129/soft-k-means.stan,1639.0,1467.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_591/soft-k-means.stan,1629.0,1459.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_263/soft-k-means.stan,1651.0,1472.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_568/soft-k-means.stan,1627.0,1448.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_346/soft-k-means.stan,1635.0,1463.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_34/soft-k-means.stan,1631.0,1446.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_327/soft-k-means.stan,1639.0,1466.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_320/soft-k-means.stan,1625.0,1447.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_203/soft-k-means.stan,1648.0,1482.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_596/soft-k-means.stan,1639.0,1466.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_275/soft-k-means.stan,1636.0,1455.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_371/soft-k-means.stan,1637.0,1459.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_10/soft-k-means.stan,1639.0,1461.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_594/soft-k-means.stan,1625.0,1445.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_520/soft-k-means.stan,1638.0,1456.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_309/soft-k-means.stan,1636.0,1460.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_231/soft-k-means.stan,1638.0,1461.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_238/soft-k-means.stan,1640.0,1459.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_460/soft-k-means.stan,1627.0,1452.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_330/soft-k-means.stan,1638.0,1456.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_486/soft-k-means.stan,1639.0,1461.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_439/soft-k-means.stan,1638.0,1463.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_324/soft-k-means.stan,1628.0,1458.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_415/soft-k-means.stan,1637.0,1460.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_353/soft-k-means.stan,1629.0,1448.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_134/soft-k-means.stan,1635.0,1463.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_357/soft-k-means.stan,1637.0,1460.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_46/soft-k-means.stan,1629.0,1449.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_212/soft-k-means.stan,1623.0,1445.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_131/soft-k-means.stan,1638.0,1461.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_106/soft-k-means.stan,1639.0,1461.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_185/soft-k-means.stan,1634.0,1455.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_372/soft-k-means.stan,1638.0,1456.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_7/soft-k-means.stan,1647.0,1469.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_72/soft-k-means.stan,1627.0,1448.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_102/soft-k-means.stan,1637.0,1456.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_432/soft-k-means.stan,1629.0,1448.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_576/soft-k-means.stan,1637.0,1464.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_51/soft-k-means.stan,1638.0,1456.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_362/soft-k-means.stan,1639.0,1461.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_367/soft-k-means.stan,1636.0,1463.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330237755/progs20190621-210330237755_prob_rand_189/soft-k-means.stan,1625.0,1445.0,1.0,589.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_209/naive-bayes-unsup.stan,7907.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_580/naive-bayes-unsup.stan,7903.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_248/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_177/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_52/naive-bayes-unsup.stan,7900.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_44/naive-bayes-unsup.stan,7913.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_319/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_417/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_87/naive-bayes-unsup.stan,7903.0,94.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_574/naive-bayes-unsup.stan,7900.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_414/naive-bayes-unsup.stan,7910.0,87.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_379/naive-bayes-unsup.stan,7906.0,82.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_140/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_469/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_183/naive-bayes-unsup.stan,4002.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_587/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_520/naive-bayes-unsup.stan,7905.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_468/naive-bayes-unsup.stan,7913.0,103.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_380/naive-bayes-unsup.stan,7908.0,87.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_532/naive-bayes-unsup.stan,7913.0,103.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_542/naive-bayes-unsup.stan,7901.0,92.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_131/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_451/naive-bayes-unsup.stan,7900.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_155/naive-bayes-unsup.stan,7906.0,98.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_172/naive-bayes-unsup.stan,3995.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_178/naive-bayes-unsup.stan,2033.0,92.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_321/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_498/naive-bayes-unsup.stan,7903.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_382/naive-bayes-unsup.stan,1059.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_381/naive-bayes-unsup.stan,3998.0,87.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_575/naive-bayes-unsup.stan,7905.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_24/naive-bayes-unsup.stan,3998.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_522/naive-bayes-unsup.stan,7903.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_46/naive-bayes-unsup.stan,7906.0,78.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_300/naive-bayes-unsup.stan,2043.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_562/naive-bayes-unsup.stan,2042.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_54/naive-bayes-unsup.stan,7922.0,109.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_269/naive-bayes-unsup.stan,3999.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_383/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_10/naive-bayes-unsup.stan,7902.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_545/naive-bayes-unsup.stan,7903.0,97.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_173/naive-bayes-unsup.stan,7906.0,98.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_272/naive-bayes-unsup.stan,7896.0,94.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_540/naive-bayes-unsup.stan,7910.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_142/naive-bayes-unsup.stan,7903.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_535/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_38/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_227/naive-bayes-unsup.stan,4002.0,87.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_243/naive-bayes-unsup.stan,7913.0,103.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_145/naive-bayes-unsup.stan,7903.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_507/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_370/naive-bayes-unsup.stan,7910.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_552/naive-bayes-unsup.stan,7903.0,90.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_344/naive-bayes-unsup.stan,7906.0,98.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_238/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_441/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_403/naive-bayes-unsup.stan,7900.0,93.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_110/naive-bayes-unsup.stan,331.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_13/naive-bayes-unsup.stan,7903.0,76.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_6/naive-bayes-unsup.stan,7901.0,92.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_115/naive-bayes-unsup.stan,7905.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_456/naive-bayes-unsup.stan,1063.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_48/naive-bayes-unsup.stan,7907.0,85.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_500/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_576/naive-bayes-unsup.stan,7900.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_21/naive-bayes-unsup.stan,3995.0,73.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_367/naive-bayes-unsup.stan,3998.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_261/naive-bayes-unsup.stan,2042.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_232/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_490/naive-bayes-unsup.stan,7913.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_156/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_83/naive-bayes-unsup.stan,7907.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_478/naive-bayes-unsup.stan,7900.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_482/naive-bayes-unsup.stan,331.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_41/naive-bayes-unsup.stan,7894.0,92.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_116/naive-bayes-unsup.stan,7922.0,109.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_106/naive-bayes-unsup.stan,7906.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_112/naive-bayes-unsup.stan,4002.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_306/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_117/naive-bayes-unsup.stan,2039.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_560/naive-bayes-unsup.stan,2036.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_210/naive-bayes-unsup.stan,7903.0,94.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_166/naive-bayes-unsup.stan,7908.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_526/naive-bayes-unsup.stan,3995.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_503/naive-bayes-unsup.stan,7897.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_471/naive-bayes-unsup.stan,7913.0,103.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_567/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_509/naive-bayes-unsup.stan,3992.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_438/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_355/naive-bayes-unsup.stan,7903.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_463/naive-bayes-unsup.stan,7913.0,103.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_281/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_315/naive-bayes-unsup.stan,150.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_124/naive-bayes-unsup.stan,7908.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_412/naive-bayes-unsup.stan,7904.0,96.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_22/naive-bayes-unsup.stan,7913.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_253/naive-bayes-unsup.stan,3995.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_234/naive-bayes-unsup.stan,2038.0,96.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_16/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_572/naive-bayes-unsup.stan,7906.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_387/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_304/naive-bayes-unsup.stan,7900.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_436/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_100/naive-bayes-unsup.stan,7901.0,88.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_277/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_49/naive-bayes-unsup.stan,7901.0,94.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_489/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_107/naive-bayes-unsup.stan,7908.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_339/naive-bayes-unsup.stan,7905.0,91.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_289/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_72/naive-bayes-unsup.stan,7905.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_343/naive-bayes-unsup.stan,578.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_378/naive-bayes-unsup.stan,7906.0,98.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_36/naive-bayes-unsup.stan,1063.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_202/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_537/naive-bayes-unsup.stan,7904.0,96.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_371/naive-bayes-unsup.stan,7910.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_581/naive-bayes-unsup.stan,7916.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_338/naive-bayes-unsup.stan,7908.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_175/naive-bayes-unsup.stan,7902.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_287/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_278/naive-bayes-unsup.stan,7907.0,95.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_325/naive-bayes-unsup.stan,7908.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_331/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_440/naive-bayes-unsup.stan,7910.0,99.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_3/naive-bayes-unsup.stan,7904.0,96.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_582/naive-bayes-unsup.stan,7904.0,96.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240674/progs20190621-210330240674_prob_rand_33/naive-bayes-unsup.stan,7907.0,88.0,1.0,0.0
