program,2,4,5,1,3,6,8,7,0,9,11,10,-1,12,-2
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_430/hearts.stan,39.0,26.0,52.0,5.0,18.0,31.0,8.0,26.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_127/hearts.stan,8.0,33.0,24.0,5.0,19.0,35.0,10.0,24.0,1.0,7.0,4.0,13.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_100/hearts.stan,40.0,28.0,53.0,5.0,19.0,31.0,8.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_377/hearts.stan,40.0,29.0,54.0,5.0,19.0,32.0,10.0,23.0,1.0,5.0,3.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_28/hearts.stan,40.0,31.0,56.0,5.0,19.0,34.0,10.0,23.0,1.0,7.0,4.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_470/hearts.stan,39.0,28.0,57.0,7.0,17.0,32.0,7.0,21.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_341/hearts.stan,41.0,33.0,57.0,5.0,19.0,35.0,10.0,26.0,1.0,8.0,4.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_525/hearts.stan,40.0,33.0,58.0,5.0,19.0,36.0,10.0,23.0,1.0,9.0,5.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_335/hearts.stan,40.0,29.0,54.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_336/hearts.stan,40.0,27.0,52.0,5.0,19.0,29.0,9.0,23.0,1.0,5.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_3/hearts.stan,39.0,32.0,58.0,7.0,20.0,36.0,9.0,23.0,1.0,9.0,5.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_98/hearts.stan,20.0,23.0,30.0,3.0,16.0,24.0,6.0,15.0,0.0,4.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_77/hearts.stan,38.0,23.0,48.0,3.0,16.0,24.0,6.0,15.0,0.0,4.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_83/hearts.stan,22.0,29.0,36.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_523/hearts.stan,40.0,37.0,62.0,5.0,19.0,41.0,11.0,23.0,1.0,13.0,7.0,16.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_151/hearts.stan,40.0,26.0,54.0,3.0,18.0,32.0,7.0,19.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_567/hearts.stan,38.0,21.0,46.0,3.0,16.0,22.0,6.0,15.0,0.0,3.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_84/hearts.stan,22.0,33.0,40.0,5.0,19.0,37.0,11.0,25.0,1.0,10.0,5.0,12.0,0.0,0.0,1.0
