program,2,1,0,3,5,4,6,8,7,-1,9,-2
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_463/stochastic-volatility.stan,9.0,6.0,4.0,36.0,18.0,38.0,579.0,6.0,460.0,0.0,61.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_505/stochastic-volatility.stan,9.0,5.0,4.0,29.0,16.0,27.0,780.0,4.0,247.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_368/stochastic-volatility.stan,9.0,5.0,4.0,35.0,19.0,43.0,788.0,7.0,258.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_575/stochastic-volatility.stan,7.0,5.0,4.0,36.0,13.0,39.0,784.0,7.0,256.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_215/stochastic-volatility.stan,8.0,5.0,6.0,30.0,15.0,35.0,108.0,5.0,51.0,0.0,29.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_59/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,790.0,5.0,245.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_248/stochastic-volatility.stan,9.0,6.0,4.0,36.0,20.0,36.0,785.0,6.0,253.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_274/stochastic-volatility.stan,8.0,5.0,4.0,38.0,25.0,51.0,789.0,8.0,261.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_150/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,33.0,782.0,5.0,251.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_569/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,32.0,65.0,5.0,31.0,0.0,18.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_126/stochastic-volatility.stan,7.0,5.0,4.0,35.0,16.0,43.0,786.0,7.0,256.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_554/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,28.0,5.0,21.0,0.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_496/stochastic-volatility.stan,9.0,6.0,4.0,36.0,17.0,36.0,783.0,6.0,253.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_84/stochastic-volatility.stan,8.0,5.0,4.0,31.0,15.0,36.0,783.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_131/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,783.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_488/stochastic-volatility.stan,13.0,5.0,4.0,31.0,13.0,33.0,783.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_221/stochastic-volatility.stan,9.0,4.0,3.0,29.0,13.0,33.0,782.0,5.0,253.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_145/stochastic-volatility.stan,9.0,6.0,4.0,36.0,18.0,38.0,784.0,6.0,255.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_137/stochastic-volatility.stan,7.0,6.0,4.0,37.0,15.0,35.0,205.0,6.0,83.0,0.0,63.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_40/stochastic-volatility.stan,9.0,5.0,4.0,29.0,16.0,27.0,780.0,4.0,247.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_576/stochastic-volatility.stan,9.0,5.0,4.0,29.0,17.0,27.0,780.0,4.0,249.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_135/stochastic-volatility.stan,9.0,5.0,4.0,29.0,17.0,29.0,788.0,4.0,242.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_188/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,783.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_581/stochastic-volatility.stan,8.0,5.0,6.0,28.0,16.0,30.0,788.0,4.0,242.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_356/stochastic-volatility.stan,6.0,5.0,4.0,30.0,22.0,43.0,790.0,5.0,253.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_530/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,517.0,5.0,518.0,0.0,0.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_125/stochastic-volatility.stan,8.0,3.0,5.0,32.0,15.0,34.0,111.0,5.0,48.0,0.0,32.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_437/stochastic-volatility.stan,4.0,3.0,4.0,28.0,14.0,35.0,781.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_421/stochastic-volatility.stan,9.0,5.0,4.0,35.0,16.0,43.0,786.0,7.0,257.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_475/stochastic-volatility.stan,8.0,5.0,6.0,28.0,16.0,30.0,781.0,4.0,249.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_257/stochastic-volatility.stan,9.0,4.0,3.0,33.0,16.0,42.0,787.0,7.0,258.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_195/stochastic-volatility.stan,8.0,4.0,4.0,30.0,12.0,33.0,789.0,5.0,246.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_366/stochastic-volatility.stan,7.0,5.0,4.0,30.0,11.0,32.0,782.0,5.0,254.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_280/stochastic-volatility.stan,9.0,6.0,4.0,36.0,21.0,38.0,786.0,6.0,255.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_13/stochastic-volatility.stan,9.0,4.0,3.0,28.0,13.0,32.0,782.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_175/stochastic-volatility.stan,3.0,2.0,2.0,25.0,15.0,26.0,779.0,3.0,250.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_122/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,33.0,782.0,5.0,251.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_502/stochastic-volatility.stan,9.0,5.0,4.0,31.0,15.0,32.0,394.0,5.0,138.0,0.0,128.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_429/stochastic-volatility.stan,9.0,5.0,4.0,35.0,19.0,41.0,787.0,7.0,257.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_136/stochastic-volatility.stan,7.0,5.0,4.0,35.0,16.0,44.0,787.0,7.0,257.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_8/stochastic-volatility.stan,6.0,5.0,4.0,34.0,24.0,41.0,786.0,6.0,255.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_443/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,783.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_210/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,32.0,783.0,5.0,251.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_146/stochastic-volatility.stan,9.0,5.0,4.0,35.0,14.0,41.0,207.0,7.0,86.0,0.0,63.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_269/stochastic-volatility.stan,9.0,5.0,4.0,35.0,19.0,43.0,788.0,7.0,258.0,0.0,266.0,1.0
