program,1,0,2,3,4,5,6,-1,7,-2
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_368/stochastic-volatility.stan,7.0,4.0,31.0,54.0,20.0,1029.0,23.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_575/stochastic-volatility.stan,7.0,4.0,30.0,50.0,14.0,1025.0,21.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_215/stochastic-volatility.stan,6.0,6.0,28.0,44.0,16.0,146.0,17.0,0.0,29.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_59/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,17.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_248/stochastic-volatility.stan,8.0,4.0,31.0,48.0,21.0,1025.0,18.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_274/stochastic-volatility.stan,7.0,4.0,34.0,61.0,25.0,1032.0,26.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_150/stochastic-volatility.stan,7.0,4.0,27.0,44.0,17.0,1021.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_569/stochastic-volatility.stan,7.0,4.0,27.0,43.0,17.0,83.0,17.0,0.0,18.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_126/stochastic-volatility.stan,7.0,4.0,29.0,54.0,17.0,1026.0,22.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_554/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,36.0,17.0,0.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_496/stochastic-volatility.stan,8.0,4.0,31.0,48.0,18.0,1023.0,18.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_84/stochastic-volatility.stan,7.0,4.0,27.0,46.0,16.0,1022.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_131/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_488/stochastic-volatility.stan,8.0,4.0,30.0,44.0,14.0,1022.0,17.0,0.0,266.0,1.0
