program,0,1,2,-1
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_163/ma2.stan,76.0,2098.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_80/ma2.stan,64.0,2087.0,914.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_85/ma2.stan,75.0,2083.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_381/ma2.stan,85.0,2118.0,925.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_463/ma2.stan,72.0,2090.0,921.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_269/ma2.stan,71.0,337.0,124.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_453/ma2.stan,76.0,1094.0,466.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_32/ma2.stan,69.0,2084.0,917.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_155/ma2.stan,75.0,2106.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_147/ma2.stan,71.0,1087.0,466.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_508/ma2.stan,71.0,2088.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_501/ma2.stan,82.0,2118.0,926.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_436/ma2.stan,80.0,2115.0,926.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_72/ma2.stan,76.0,2098.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_492/ma2.stan,75.0,2101.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_449/ma2.stan,81.0,2112.0,919.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_460/ma2.stan,74.0,2088.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_41/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_112/ma2.stan,75.0,2101.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_579/ma2.stan,75.0,2106.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_242/ma2.stan,76.0,2101.0,921.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_143/ma2.stan,75.0,1101.0,471.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_166/ma2.stan,75.0,2099.0,922.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_275/ma2.stan,75.0,2106.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_597/ma2.stan,74.0,2106.0,922.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_231/ma2.stan,76.0,1096.0,467.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_359/ma2.stan,68.0,2084.0,918.0,5.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_439/ma2.stan,55.0,2080.0,919.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_382/ma2.stan,59.0,2076.0,10.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_587/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_230/ma2.stan,60.0,2091.0,917.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_75/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_330/ma2.stan,59.0,326.0,122.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_389/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_257/ma2.stan,76.0,2096.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_522/ma2.stan,59.0,2076.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_81/ma2.stan,69.0,2086.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_35/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_513/ma2.stan,69.0,2079.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_532/ma2.stan,76.0,2099.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_3/ma2.stan,67.0,2084.0,914.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_438/ma2.stan,70.0,2095.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_465/ma2.stan,74.0,2107.0,926.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_437/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_495/ma2.stan,71.0,2085.0,917.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_247/ma2.stan,75.0,2106.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_174/ma2.stan,55.0,2081.0,919.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_278/ma2.stan,76.0,598.0,230.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_332/ma2.stan,87.0,2144.0,932.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_356/ma2.stan,75.0,2106.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_574/ma2.stan,71.0,2083.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_192/ma2.stan,63.0,2084.0,913.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_466/ma2.stan,71.0,1087.0,464.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_225/ma2.stan,59.0,2076.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_244/ma2.stan,81.0,2111.0,924.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_54/ma2.stan,64.0,2087.0,914.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_357/ma2.stan,85.0,2121.0,926.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_127/ma2.stan,75.0,2101.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_585/ma2.stan,71.0,2087.0,925.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_284/ma2.stan,77.0,2099.0,970.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_491/ma2.stan,75.0,2102.0,924.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_483/ma2.stan,69.0,2075.0,912.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_264/ma2.stan,69.0,2082.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_303/ma2.stan,77.0,2099.0,920.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_310/ma2.stan,71.0,585.0,239.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_105/ma2.stan,58.0,2076.0,916.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_470/ma2.stan,79.0,2121.0,925.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_274/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_504/ma2.stan,71.0,585.0,231.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_145/ma2.stan,75.0,2106.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_473/ma2.stan,55.0,2078.0,920.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_17/ma2.stan,76.0,2099.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_496/ma2.stan,76.0,1098.0,462.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_442/ma2.stan,78.0,2097.0,920.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_276/ma2.stan,77.0,2104.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_101/ma2.stan,75.0,2106.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_128/ma2.stan,69.0,2079.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_467/ma2.stan,71.0,2085.0,472.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_326/ma2.stan,71.0,2086.0,917.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_52/ma2.stan,76.0,2098.0,10.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_428/ma2.stan,73.0,335.0,125.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_185/ma2.stan,76.0,2099.0,921.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_193/ma2.stan,73.0,2085.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_122/ma2.stan,80.0,2115.0,926.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_195/ma2.stan,75.0,2101.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_288/ma2.stan,69.0,2080.0,914.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_299/ma2.stan,77.0,2099.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_31/ma2.stan,75.0,230.0,74.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_598/ma2.stan,86.0,2127.0,922.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_533/ma2.stan,75.0,2081.0,917.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_270/ma2.stan,71.0,2077.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_171/ma2.stan,69.0,1079.0,461.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_448/ma2.stan,71.0,2077.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_138/ma2.stan,69.0,2079.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_73/ma2.stan,65.0,2082.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_434/ma2.stan,76.0,2096.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_316/ma2.stan,73.0,2085.0,964.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_404/ma2.stan,69.0,2084.0,961.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_511/ma2.stan,64.0,2087.0,914.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_236/ma2.stan,69.0,2079.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_341/ma2.stan,78.0,2094.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_371/ma2.stan,71.0,2084.0,915.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_499/ma2.stan,69.0,2079.0,15.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_305/ma2.stan,55.0,1080.0,466.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_110/ma2.stan,71.0,2085.0,917.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_261/ma2.stan,71.0,2081.0,914.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_545/ma2.stan,71.0,587.0,232.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_250/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_586/ma2.stan,63.0,2084.0,918.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_398/ma2.stan,71.0,119.0,25.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_190/ma2.stan,76.0,2096.0,15.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_534/ma2.stan,76.0,2098.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_394/ma2.stan,73.0,2085.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_13/ma2.stan,74.0,2104.0,921.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_555/ma2.stan,78.0,2106.0,926.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_227/ma2.stan,64.0,2087.0,914.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_70/ma2.stan,84.0,2135.0,927.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_273/ma2.stan,71.0,2088.0,918.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_424/ma2.stan,75.0,2104.0,922.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_116/ma2.stan,76.0,2098.0,919.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_19/ma2.stan,76.0,2092.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_592/ma2.stan,75.0,1106.0,471.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_258/ma2.stan,71.0,2089.0,919.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_516/ma2.stan,75.0,1106.0,472.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_179/ma2.stan,71.0,2087.0,930.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_583/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_478/ma2.stan,81.0,2109.0,925.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_146/ma2.stan,75.0,2101.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_500/ma2.stan,73.0,2098.0,920.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_390/ma2.stan,75.0,2106.0,924.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_47/ma2.stan,71.0,212.0,69.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_45/ma2.stan,80.0,2110.0,926.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_304/ma2.stan,76.0,1101.0,467.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_97/ma2.stan,76.0,2098.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_366/ma2.stan,76.0,601.0,235.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_410/ma2.stan,75.0,2101.0,919.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_40/ma2.stan,71.0,2089.0,919.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_447/ma2.stan,73.0,209.0,69.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_348/ma2.stan,76.0,2096.0,921.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_9/ma2.stan,60.0,2091.0,917.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_355/ma2.stan,75.0,2104.0,922.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_568/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_187/ma2.stan,71.0,2089.0,919.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_417/ma2.stan,55.0,1083.0,467.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_135/ma2.stan,75.0,2099.0,922.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_547/ma2.stan,55.0,2073.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_206/ma2.stan,77.0,2098.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_221/ma2.stan,73.0,2098.0,920.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_484/ma2.stan,59.0,2076.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_591/ma2.stan,71.0,2087.0,12.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_228/ma2.stan,78.0,2094.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_565/ma2.stan,76.0,2098.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_562/ma2.stan,73.0,2083.0,785.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_338/ma2.stan,81.0,2116.0,924.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_42/ma2.stan,76.0,128.0,21.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_411/ma2.stan,75.0,1104.0,468.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_300/ma2.stan,71.0,587.0,238.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_2/ma2.stan,73.0,1085.0,464.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_64/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_571/ma2.stan,75.0,2101.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_219/ma2.stan,76.0,1098.0,462.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_211/ma2.stan,63.0,2093.0,920.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_414/ma2.stan,77.0,2099.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_524/ma2.stan,71.0,2085.0,62.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_36/ma2.stan,76.0,2094.0,913.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_455/ma2.stan,76.0,2096.0,921.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_373/ma2.stan,69.0,340.0,123.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_168/ma2.stan,55.0,2078.0,919.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_328/ma2.stan,55.0,2078.0,918.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_172/ma2.stan,73.0,2085.0,925.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_11/ma2.stan,71.0,2087.0,507.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_546/ma2.stan,75.0,2106.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_509/ma2.stan,76.0,2096.0,921.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_572/ma2.stan,71.0,149.0,39.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_246/ma2.stan,76.0,2096.0,921.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_339/ma2.stan,58.0,2078.0,916.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_260/ma2.stan,75.0,2099.0,921.0,5.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_202/ma2.stan,78.0,1099.0,469.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_432/ma2.stan,73.0,1085.0,464.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_200/ma2.stan,69.0,2079.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_557/ma2.stan,71.0,2085.0,455.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_321/ma2.stan,76.0,2098.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_208/ma2.stan,75.0,2101.0,924.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_136/ma2.stan,76.0,2094.0,913.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_129/ma2.stan,59.0,2072.0,913.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_386/ma2.stan,71.0,2085.0,917.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_66/ma2.stan,75.0,2099.0,922.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_199/ma2.stan,59.0,2076.0,916.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_318/ma2.stan,76.0,1101.0,467.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_287/ma2.stan,53.0,2077.0,919.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_34/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_151/ma2.stan,71.0,2081.0,914.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_201/ma2.stan,79.0,2120.0,928.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_430/ma2.stan,75.0,2107.0,923.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_383/ma2.stan,69.0,2090.0,918.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_426/ma2.stan,55.0,2080.0,919.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_320/ma2.stan,71.0,2087.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_76/ma2.stan,76.0,2096.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_216/ma2.stan,71.0,2083.0,915.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_55/ma2.stan,75.0,2099.0,922.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_551/ma2.stan,57.0,2078.0,919.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_267/ma2.stan,75.0,2097.0,920.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_158/ma2.stan,69.0,2085.0,918.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_402/ma2.stan,69.0,2086.0,917.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_117/ma2.stan,71.0,2085.0,917.0,4.0
