program,0,1,-1
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_386/stochastic-volatility.stan,84.0,1321.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_480/stochastic-volatility.stan,81.0,1324.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_50/stochastic-volatility.stan,95.0,1333.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_2/stochastic-volatility.stan,83.0,213.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_381/stochastic-volatility.stan,104.0,1076.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_94/stochastic-volatility.stan,81.0,690.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_453/stochastic-volatility.stan,87.0,1324.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_155/stochastic-volatility.stan,108.0,1342.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_200/stochastic-volatility.stan,103.0,1339.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_365/stochastic-volatility.stan,79.0,374.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_80/stochastic-volatility.stan,83.0,75.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_493/stochastic-volatility.stan,80.0,376.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_472/stochastic-volatility.stan,97.0,147.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_451/stochastic-volatility.stan,76.0,1324.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_536/stochastic-volatility.stan,86.0,1329.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_492/stochastic-volatility.stan,76.0,1315.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_26/stochastic-volatility.stan,83.0,1058.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_9/stochastic-volatility.stan,78.0,1327.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_240/stochastic-volatility.stan,94.0,1333.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_448/stochastic-volatility.stan,78.0,1318.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_596/stochastic-volatility.stan,88.0,1331.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_120/stochastic-volatility.stan,80.0,1316.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_518/stochastic-volatility.stan,83.0,220.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_551/stochastic-volatility.stan,78.0,217.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_49/stochastic-volatility.stan,83.0,1323.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_256/stochastic-volatility.stan,83.0,1087.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_511/stochastic-volatility.stan,80.0,1317.0,1.0
