name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"x[12,2]",0.950125,0.000668825,0.159034,0.688259,0.950199,1.21051,56540,212.103,0.999998
"x[12,3]",5.10485,0.00428807,0.833392,3.97856,4.98785,6.62825,37772.5,141.699,1
"x[12,4]",0.998058,0.000704081,0.168019,0.72194,0.997357,1.27388,56947,213.63,0.999997
"x[13,1]",7.3967e-09,1.56846e-09,4.59159e-07,2.42826e-24,1.3902e-16,1.75205e-10,85699.2,321.491,0.99999
"x[13,2]",0.665211,0.000566235,0.122758,0.464047,0.664554,0.868231,47000.5,176.317,0.999992
"x[13,3]",3.62735,0.00462242,0.865663,2.5078,3.48603,5.23055,35071.8,131.568,1
"x[13,4]",0.695284,0.000573775,0.125506,0.488799,0.695186,0.901599,47845.7,179.488,0.999993
"x[14,1]",6.72189e-11,2.19566e-11,6.67413e-09,9.68548e-33,2.53634e-22,3.61176e-14,92397.3,346.618,0.999991
"x[14,2]",0.470199,0.00053109,0.107191,0.304325,0.464518,0.656311,40735.9,152.816,0.99999
"x[14,3]",2.59078,0.00454663,0.826781,1.57445,2.43548,4.14075,33067.5,124.049,1.00001
"x[14,4]",0.491058,0.000535171,0.108681,0.321232,0.485998,0.678041,41240,154.707,0.99999
# Inference for Stan model: effCpt_model
# 1 chains: each with iter=(100000); warmup=(1000); thin=(1); 101000 iterations saved.
#
# Warmup took (2.7) seconds, 2.7 seconds total
# Sampling took (267) seconds, 4.4 seconds total
#
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
